Datetime,Open_EURUSD,High_EURUSD,Low_EURUSD,Close_EURUSD,Volume_EURUSD
2022-05-08 22:00:00.000,1.05367,1.05422,1.05348,1.05368,2888
2022-05-08 23:00:00.000,1.0537,1.05381,1.053,1.05313,2786
2022-05-09 00:00:00.000,1.05311,1.05346,1.05174,1.05186,5635
2022-05-09 01:00:00.000,1.05186,1.05259,1.05127,1.05233,7095
2022-05-09 02:00:00.000,1.05233,1.05234,1.05057,1.0506,5476
2022-05-09 03:00:00.000,1.0506,1.05122,1.05019,1.05093,4798
2022-05-09 04:00:00.000,1.05093,1.05159,1.0505,1.05117,3509
2022-05-09 05:00:00.000,1.05117,1.05117,1.05022,1.05067,5066
2022-05-09 06:00:00.000,1.05069,1.05136,1.04945,1.05021,7904
2022-05-09 07:00:00.000,1.05021,1.05288,1.04969,1.05111,13881
2022-05-09 08:00:00.000,1.05111,1.05194,1.05005,1.05067,8541
2022-05-09 09:00:00.000,1.05065,1.05297,1.05039,1.05272,7688
2022-05-09 10:00:00.000,1.05272,1.05492,1.05253,1.05443,9633
2022-05-09 11:00:00.000,1.05443,1.05519,1.05318,1.05463,9855
2022-05-09 12:00:00.000,1.05461,1.05729,1.0544,1.05616,15948
2022-05-09 13:00:00.000,1.05617,1.05627,1.05299,1.05316,15308
2022-05-09 14:00:00.000,1.05318,1.05339,1.05165,1.05271,11025
2022-05-09 15:00:00.000,1.05272,1.05624,1.05263,1.05562,10461
2022-05-09 16:00:00.000,1.05559,1.05919,1.0554,1.05726,12981
2022-05-09 17:00:00.000,1.05723,1.05746,1.05518,1.05574,8394
2022-05-09 18:00:00.000,1.05575,1.05662,1.05499,1.05652,8703
2022-05-09 19:00:00.000,1.05654,1.05749,1.05552,1.05576,9683
2022-05-09 20:00:00.000,1.05574,1.05615,1.05563,1.05592,2018
2022-05-09 21:00:00.000,1.05544,1.05608,1.05501,1.05552,1429
2022-05-09 22:00:00.000,1.05553,1.05575,1.05515,1.05561,2810
2022-05-09 23:00:00.000,1.05561,1.05685,1.05559,1.05626,3221
2022-05-10 00:00:00.000,1.05626,1.05645,1.05524,1.05579,10385
2022-05-10 01:00:00.000,1.0558,1.05682,1.05542,1.05613,10288
2022-05-10 02:00:00.000,1.05612,1.0579,1.05589,1.0572,9522
2022-05-10 03:00:00.000,1.05718,1.0579,1.05686,1.0578,4465
2022-05-10 04:00:00.000,1.05779,1.05803,1.05729,1.0575,3041
2022-05-10 05:00:00.000,1.05749,1.05847,1.05729,1.05759,6071
2022-05-10 06:00:00.000,1.05758,1.05784,1.05585,1.05597,9545
2022-05-10 07:00:00.000,1.05595,1.05777,1.05501,1.05563,14701
2022-05-10 08:00:00.000,1.05561,1.05749,1.05533,1.05714,9907
2022-05-10 09:00:00.000,1.05715,1.05749,1.05363,1.05388,8762
2022-05-10 10:00:00.000,1.05386,1.0553,1.05349,1.05526,7355
2022-05-10 11:00:00.000,1.05526,1.0566,1.05461,1.05526,7948
2022-05-10 12:00:00.000,1.05525,1.05607,1.05476,1.05511,9738
2022-05-10 13:00:00.000,1.0551,1.05745,1.05405,1.05431,13738
2022-05-10 14:00:00.000,1.05432,1.05526,1.05267,1.05402,20232
2022-05-10 15:00:00.000,1.05404,1.05459,1.05245,1.05303,13496
2022-05-10 16:00:00.000,1.05304,1.0546,1.05256,1.0533,11269
2022-05-10 17:00:00.000,1.05331,1.05408,1.05256,1.05368,9165
2022-05-10 18:00:00.000,1.0537,1.05391,1.05267,1.05299,6589
2022-05-10 19:00:00.000,1.05299,1.05379,1.05276,1.05348,6001
2022-05-10 20:00:00.000,1.05348,1.0535,1.05266,1.05288,1770
2022-05-10 21:00:00.000,1.05248,1.0528,1.05235,1.05264,1873
2022-05-10 22:00:00.000,1.05271,1.05344,1.05259,1.05322,1572
2022-05-10 23:00:00.000,1.05323,1.05338,1.05279,1.05281,2209
2022-05-11 00:00:00.000,1.0528,1.0536,1.0526,1.05305,5315
2022-05-11 01:00:00.000,1.05306,1.0534,1.05247,1.05329,5134
2022-05-11 02:00:00.000,1.05329,1.0537,1.05283,1.05339,4715
2022-05-11 03:00:00.000,1.05338,1.05384,1.05319,1.05361,2642
2022-05-11 04:00:00.000,1.05359,1.05426,1.05331,1.05405,3168
2022-05-11 05:00:00.000,1.05406,1.05495,1.05386,1.05451,3063
2022-05-11 06:00:00.000,1.0545,1.05485,1.05364,1.05407,6185
2022-05-11 07:00:00.000,1.05409,1.05602,1.05409,1.05515,8765
2022-05-11 08:00:00.000,1.05515,1.05739,1.05486,1.05671,11905
2022-05-11 09:00:00.000,1.0567,1.0575,1.05564,1.05626,7991
2022-05-11 10:00:00.000,1.05625,1.05668,1.05443,1.05455,5249
2022-05-11 11:00:00.000,1.05454,1.05562,1.05426,1.05444,8703
2022-05-11 12:00:00.000,1.05443,1.05555,1.05012,1.05203,32697
2022-05-11 13:00:00.000,1.05201,1.05764,1.05171,1.05597,33851
2022-05-11 14:00:00.000,1.05599,1.05695,1.05435,1.05475,26520
2022-05-11 15:00:00.000,1.05477,1.05542,1.05318,1.05366,17983
2022-05-11 16:00:00.000,1.05366,1.05449,1.05281,1.05299,11733
2022-05-11 17:00:00.000,1.05301,1.05347,1.0514,1.05167,10818
2022-05-11 18:00:00.000,1.05167,1.0535,1.05167,1.05304,13201
2022-05-11 19:00:00.000,1.05305,1.05309,1.0513,1.05149,9414
2022-05-11 20:00:00.000,1.0515,1.05152,1.0509,1.05127,2355
2022-05-11 21:00:00.000,1.05116,1.05143,1.05072,1.05125,623
2022-05-11 22:00:00.000,1.05125,1.05172,1.05112,1.05165,2816
2022-05-11 23:00:00.000,1.05164,1.05176,1.05097,1.05111,2301
2022-05-12 00:00:00.000,1.05111,1.0528,1.05067,1.05233,7987
2022-05-12 01:00:00.000,1.05231,1.05281,1.05183,1.05224,7008
2022-05-12 02:00:00.000,1.05222,1.05287,1.05117,1.0515,5927
2022-05-12 03:00:00.000,1.0515,1.05261,1.05138,1.05216,4329
2022-05-12 04:00:00.000,1.05216,1.05248,1.05161,1.05169,3099
2022-05-12 05:00:00.000,1.05171,1.05201,1.05126,1.05146,1348
2022-05-12 08:00:00.000,1.04565,1.04644,1.04396,1.04398,10855
2022-05-12 08:00:00.000,1.04565,1.04644,1.04396,1.04398,10855
2022-05-12 08:00:00.000,1.04565,1.04644,1.04396,1.04398,10855
2022-05-12 09:00:00.000,1.04397,1.04454,1.04213,1.04264,12995
2022-05-12 10:00:00.000,1.04263,1.04408,1.04259,1.0436,9256
2022-05-12 11:00:00.000,1.04362,1.04431,1.0388,1.03988,13119
2022-05-12 12:00:00.000,1.03986,1.04374,1.03941,1.04143,18472
2022-05-12 13:00:00.000,1.04143,1.0425,1.03958,1.03985,20325
2022-05-12 14:00:00.000,1.03983,1.04163,1.03828,1.04113,18386
2022-05-12 15:00:00.000,1.04115,1.04241,1.03708,1.03741,12720
2022-05-12 16:00:00.000,1.03742,1.03901,1.03538,1.03571,14712
2022-05-12 17:00:00.000,NULL,NULL,NULL,NULL,NULL
2022-05-12 17:00:00.000,1.03573,1.03738,1.03529,1.03677,9777
2022-05-12 17:00:00.000,NULL,NULL,NULL,NULL,NULL
2022-05-12 18:00:00.000,1.03676,1.03744,1.03645,1.03695,7003
2022-05-12 19:00:00.000,1.03697,1.03764,1.03671,1.03725,6689
2022-05-12 20:00:00.000,1.03723,1.0382,1.0372,1.038,1335
2022-05-12 21:00:00.000,1.03731,1.0382,1.03718,1.0378,910
2022-05-12 22:00:00.000,1.0378,1.0383,1.03771,1.03774,1978
2022-05-12 23:00:00.000,1.03777,1.03835,1.03767,1.03775,2022
2022-05-13 00:00:00.000,1.03777,1.03834,1.03724,1.038,6386
2022-05-13 01:00:00.000,1.03801,1.03887,1.03735,1.03771,7324
2022-05-13 02:00:00.000,1.03773,1.03908,1.03764,1.03889,5401
2022-05-13 03:00:00.000,1.03889,1.03972,1.0387,1.03904,4455
2022-05-13 04:00:00.000,1.03903,1.03967,1.0388,1.03964,3569
2022-05-13 05:00:00.000,1.03963,1.04008,1.03938,1.03949,3644
2022-05-13 06:00:00.000,1.03949,1.04051,1.03844,1.03919,10063
2022-05-13 07:00:00.000,1.03921,1.04189,1.03829,1.04151,16408
2022-05-13 08:00:00.000,1.0415,1.04187,1.03981,1.04072,7453
2022-05-13 09:00:00.000,1.04072,1.04081,1.03716,1.03737,7677
2022-05-13 10:00:00.000,1.03735,1.03885,1.03699,1.03874,6747
2022-05-13 11:00:00.000,1.03873,1.03976,1.03812,1.03821,6694
2022-05-13 12:00:00.000,1.03822,1.03919,1.03726,1.03771,8360
2022-05-13 13:00:00.000,1.03771,1.03787,1.03485,1.03637,12964
2022-05-13 14:00:00.000,1.03634,1.0396,1.03634,1.03936,16448
2022-05-13 15:00:00.000,1.03935,1.04153,1.03909,1.04108,8770
2022-05-13 16:00:00.000,1.04107,1.04146,1.04051,1.0408,5290
2022-05-13 17:00:00.000,1.04079,1.04152,1.03967,1.0398,4496
2022-05-13 18:00:00.000,1.03982,1.04048,1.0393,1.0404,5507
2022-05-13 19:00:00.000,1.0404,1.04079,1.03955,1.04008,2874
2022-05-13 20:00:00.000,1.0401,1.04079,1.03991,1.04055,1738
2022-05-15 21:00:00.000,1.04008,1.04044,1.03923,1.03951,496
2022-05-15 21:00:00.000,1.04008,1.04044,1.03923,1.03951,496
2022-05-15 21:00:00.000,1.04008,1.04044,1.03923,1.03951,496
2022-05-15 22:00:00.000,1.03955,1.0413,1.03945,1.0404,4580
2022-05-15 23:00:00.000,1.04041,1.04044,1.03965,1.03972,3001
2022-05-16 00:00:00.000,1.03973,1.04102,1.03967,1.04094,4294
2022-05-16 01:00:00.000,1.04095,1.04165,1.03992,1.04044,6607
2022-05-16 02:00:00.000,1.04043,1.04043,1.03929,1.04016,10209
2022-05-16 03:00:00.000,1.04017,1.0402,1.03882,1.03958,5121
2022-05-16 04:00:00.000,1.03956,1.03993,1.03925,1.03989,2462
2022-05-16 05:00:00.000,1.03987,1.04071,1.03987,1.04004,3050
2022-05-16 06:00:00.000,1.04003,1.04088,1.03942,1.04029,6145
2022-05-16 07:00:00.000,1.04031,1.04252,1.04023,1.04079,9050
2022-05-16 08:00:00.000,1.04081,1.04336,1.04056,1.04323,8053
2022-05-16 09:00:00.000,1.04322,1.0435,1.04143,1.0415,5016
2022-05-16 10:00:00.000,1.04152,1.04375,1.04147,1.0435,5260
2022-05-16 11:00:00.000,1.04349,1.04372,1.04167,1.04179,6203
2022-05-16 12:00:00.000,1.04178,1.04337,1.0412,1.04227,8255
2022-05-16 13:00:00.000,1.04227,1.04326,1.04015,1.04035,9651
2022-05-16 14:00:00.000,1.04034,1.04217,1.03887,1.04023,11892
2022-05-16 15:00:00.000,1.04023,1.04192,1.0397,1.04189,7748
2022-05-16 16:00:00.000,1.0419,1.04275,1.04149,1.04244,4324
2022-05-16 17:00:00.000,1.04242,1.04272,1.04171,1.04246,4028
2022-05-16 18:00:00.000,1.04244,1.04412,1.04206,1.04365,4729
2022-05-16 19:00:00.000,1.04364,1.04423,1.04297,1.04316,4451
2022-05-16 20:00:00.000,1.04315,1.04345,1.04292,1.04332,1145
2022-05-16 21:00:00.000,1.04293,1.04349,1.04283,1.04332,334
2022-05-16 22:00:00.000,1.04328,1.04376,1.04273,1.04352,4309
2022-05-16 23:00:00.000,1.04353,1.0439,1.04344,1.04383,2470
2022-05-17 00:00:00.000,1.04383,1.04535,1.0438,1.04462,5276
2022-05-17 01:00:00.000,1.04462,1.04489,1.04341,1.0448,6252
2022-05-17 02:00:00.000,1.04482,1.04495,1.04365,1.04372,3094
2022-05-17 03:00:00.000,1.04373,1.04423,1.04312,1.04395,2749
2022-05-17 04:00:00.000,1.04396,1.04431,1.04352,1.044,1818
2022-05-17 05:00:00.000,1.04401,1.0451,1.04396,1.04464,3106
2022-05-17 06:00:00.000,1.04465,1.04638,1.04455,1.04573,8256
2022-05-17 07:00:00.000,1.04573,1.04739,1.04509,1.04631,8384
2022-05-17 08:00:00.000,1.04629,1.04914,1.04556,1.04894,11018
2022-05-17 09:00:00.000,1.04897,1.04911,1.04683,1.04746,6559
2022-05-17 10:00:00.000,1.04748,1.05269,1.04747,1.05149,12693
2022-05-17 11:00:00.000,1.05148,1.05549,1.05136,1.05388,11701
2022-05-17 12:00:00.000,1.05388,1.05488,1.05267,1.05423,11469
2022-05-17 13:00:00.000,1.05426,1.05432,1.05247,1.05393,8793
2022-05-17 14:00:00.000,1.05395,1.05445,1.05248,1.05341,12255
2022-05-17 15:00:00.000,1.0534,1.05431,1.05271,1.05319,5938
2022-05-17 16:00:00.000,1.05321,1.05504,1.05294,1.05424,5191
2022-05-17 17:00:00.000,1.05422,1.05521,1.05382,1.05454,5112
2022-05-17 18:00:00.000,1.05454,1.05541,1.05205,1.05423,28965
2022-05-17 19:00:00.000,1.05424,1.05495,1.05367,1.05451,6767
2022-05-17 20:00:00.000,1.0545,1.05529,1.05418,1.05528,2194
2022-05-17 21:00:00.000,1.05456,1.055,1.05451,1.05485,1612
2022-05-17 22:00:00.000,1.05485,1.05519,1.05464,1.05485,2458
2022-05-17 23:00:00.000,1.05483,1.05497,1.05448,1.05477,2300
2022-05-18 00:00:00.000,1.05477,1.0563,1.05473,1.05543,5876
2022-05-18 01:00:00.000,1.05543,1.05564,1.05352,1.05386,6567
2022-05-18 02:00:00.000,1.05385,1.05401,1.05307,1.05345,3795
2022-05-18 03:00:00.000,1.05346,1.05357,1.05236,1.05317,4525
2022-05-18 04:00:00.000,1.05316,1.05349,1.05278,1.05286,3533
2022-05-18 05:00:00.000,1.05284,1.05399,1.05284,1.05382,4705
2022-05-18 06:00:00.000,1.05384,1.0539,1.05158,1.05205,8865
2022-05-18 07:00:00.000,1.05204,1.05238,1.05127,1.05157,8736
2022-05-18 08:00:00.000,1.05158,1.05201,1.04935,1.0507,8316
2022-05-18 09:00:00.000,1.05072,1.05237,1.05052,1.05229,6205
2022-05-18 10:00:00.000,1.05232,1.05285,1.05143,1.05179,6119
2022-05-18 11:00:00.000,1.05178,1.05217,1.05038,1.05098,7710
2022-05-18 12:00:00.000,1.05097,1.05256,1.05097,1.05209,8308
2022-05-18 13:00:00.000,1.0521,1.05412,1.05155,1.05173,11994
2022-05-18 14:00:00.000,1.05173,1.05236,1.04938,1.05095,13170
2022-05-18 15:00:00.000,1.05094,1.05144,1.04881,1.04905,12151
2022-05-18 16:00:00.000,1.04905,1.04976,1.04817,1.04865,8292
2022-05-18 17:00:00.000,1.04864,1.04877,1.0475,1.04772,5950
2022-05-18 18:00:00.000,1.04771,1.04847,1.04721,1.04733,4918
2022-05-18 19:00:00.000,1.04735,1.04749,1.04639,1.04653,5302
2022-05-18 20:00:00.000,1.04651,1.04662,1.04603,1.04616,2817
2022-05-18 21:00:00.000,1.0461,1.04631,1.04578,1.04602,1384
2022-05-18 22:00:00.000,1.04607,1.04743,1.04605,1.04737,3895
2022-05-18 23:00:00.000,1.04739,1.04743,1.04693,1.04723,3142
2022-05-19 00:00:00.000,1.04723,1.04997,1.04673,1.04877,9347
2022-05-19 01:00:00.000,1.04877,1.04902,1.0478,1.04857,8318
2022-05-19 02:00:00.000,1.04858,1.05003,1.04824,1.04959,6417
2022-05-19 03:00:00.000,1.04959,1.05061,1.04949,1.04994,5575
2022-05-19 04:00:00.000,1.04995,1.05062,1.04952,1.04956,4072
2022-05-19 05:00:00.000,1.04955,1.05014,1.04851,1.04857,5126
2022-05-19 06:00:00.000,1.04856,1.04931,1.04747,1.04781,6636
2022-05-19 07:00:00.000,1.04781,1.0494,1.04644,1.04917,12501
2022-05-19 08:00:00.000,1.04918,1.05081,1.04791,1.04955,10630
2022-05-19 09:00:00.000,1.04953,1.05011,1.04862,1.04989,8882
2022-05-19 10:00:00.000,1.04989,1.05341,1.04953,1.05276,9485
2022-05-19 11:00:00.000,1.05276,1.05386,1.05124,1.05169,12250
2022-05-19 12:00:00.000,1.05169,1.05447,1.05157,1.05371,15179
2022-05-19 13:00:00.000,1.05372,1.05706,1.05356,1.05576,19113
2022-05-19 14:00:00.000,1.05576,1.05926,1.05515,1.059,24534
2022-05-19 15:00:00.000,1.05902,1.05981,1.05748,1.05859,17496
2022-05-19 16:00:00.000,1.0586,1.05949,1.05788,1.05926,8274
2022-05-19 17:00:00.000,1.05928,1.06065,1.05856,1.06041,7969
2022-05-19 18:00:00.000,1.06043,1.06058,1.0595,1.05973,7543
2022-05-19 19:00:00.000,1.05975,1.06011,1.05826,1.05906,6156
2022-05-19 20:00:00.000,1.05905,1.05905,1.05802,1.05832,1594
2022-05-19 21:00:00.000,1.05794,1.0583,1.05777,1.05816,388
2022-05-19 22:00:00.000,1.05815,1.05864,1.05791,1.058,2822
2022-05-19 23:00:00.000,1.05802,1.05828,1.05772,1.05786,3100
2022-05-20 00:00:00.000,1.05788,1.0583,1.05675,1.05753,5064
2022-05-20 01:00:00.000,1.05755,1.05807,1.05676,1.05725,7293
2022-05-20 02:00:00.000,1.05725,1.05728,1.05539,1.05589,5317
2022-05-20 03:00:00.000,1.0559,1.05664,1.05583,1.05653,3497
2022-05-20 04:00:00.000,1.05654,1.05739,1.05616,1.0573,4156
2022-05-20 05:00:00.000,1.0573,1.05927,1.05704,1.059,6308
2022-05-20 06:00:00.000,1.05902,1.05914,1.05757,1.05774,7130
2022-05-20 07:00:00.000,1.05775,1.05821,1.05645,1.05757,9885
2022-05-20 08:00:00.000,1.05758,1.05804,1.05538,1.05766,9364
2022-05-20 09:00:00.000,1.05765,1.05924,1.05715,1.05907,5900
2022-05-20 10:00:00.000,1.05908,1.05986,1.05832,1.05881,6421
2022-05-20 11:00:00.000,1.0588,1.05882,1.05656,1.05659,7125
2022-05-20 12:00:00.000,1.0566,1.05793,1.05603,1.05634,8052
2022-05-20 13:00:00.000,1.05635,1.05704,1.05549,1.05619,10809
2022-05-20 14:00:00.000,1.0562,1.05649,1.05393,1.05559,13727
2022-05-20 15:00:00.000,1.05559,1.05634,1.05444,1.05578,8413
2022-05-20 16:00:00.000,1.05577,1.05596,1.05389,1.05482,6425
2022-05-20 17:00:00.000,1.05482,1.05538,1.05436,1.05442,6986
2022-05-20 18:00:00.000,1.05442,1.05478,1.05322,1.0545,5974
2022-05-20 19:00:00.000,1.05451,1.05589,1.05433,1.05565,4310
2022-05-20 20:00:00.000,1.05565,1.05667,1.05472,1.05504,1995
2022-05-22 21:00:00.000,1.056,1.05616,1.05536,1.05571,117
2022-05-22 21:00:00.000,1.056,1.05616,1.05536,1.05571,117
2022-05-22 21:00:00.000,1.056,1.05616,1.05536,1.05571,117
2022-05-22 21:00:00.000,1.056,1.05616,1.05536,1.05571,117
2022-05-22 22:00:00.000,1.05577,1.05763,1.05555,1.05754,2080
2022-05-22 23:00:00.000,1.05755,1.05771,1.05679,1.05682,3526
2022-05-23 00:00:00.000,1.05681,1.05897,1.05673,1.0582,6370
2022-05-23 01:00:00.000,1.05821,1.05899,1.05787,1.05872,5988
2022-05-23 02:00:00.000,1.05874,1.05941,1.05856,1.05876,3198
2022-05-23 03:00:00.000,1.05877,1.05931,1.0584,1.05919,2485
2022-05-23 04:00:00.000,1.05918,1.0594,1.0589,1.05898,1444
2022-05-23 05:00:00.000,1.05899,1.06132,1.05877,1.05985,5202
2022-05-23 06:00:00.000,1.05983,1.06089,1.05939,1.06052,8311
2022-05-23 07:00:00.000,1.06052,1.06099,1.05918,1.05998,9846
2022-05-23 08:00:00.000,1.05998,1.06481,1.05996,1.06452,16700
2022-05-23 09:00:00.000,1.06454,1.06868,1.06441,1.06776,14003
2022-05-23 10:00:00.000,1.06778,1.06807,1.06626,1.06752,6938
2022-05-23 11:00:00.000,1.06751,1.06804,1.06532,1.06559,7193
2022-05-23 12:00:00.000,1.0656,1.06597,1.06465,1.0648,9316
2022-05-23 13:00:00.000,1.06482,1.06671,1.06438,1.06654,9407
2022-05-23 14:00:00.000,1.06654,1.06777,1.06535,1.06678,13397
2022-05-23 15:00:00.000,1.0668,1.06908,1.0664,1.06688,9247
2022-05-23 16:00:00.000,1.06686,1.06803,1.06648,1.06766,4272
2022-05-23 17:00:00.000,1.06767,1.06878,1.06709,1.06837,3831
2022-05-23 18:00:00.000,1.06836,1.06968,1.06791,1.06926,4684
2022-05-23 19:00:00.000,1.06928,1.06935,1.06828,1.0686,3116
2022-05-23 20:00:00.000,1.06862,1.06929,1.06845,1.06903,1376
2022-05-23 21:00:00.000,1.0689,1.06916,1.06808,1.06877,720
2022-05-23 22:00:00.000,1.06876,1.06929,1.06783,1.06826,2135
2022-05-23 23:00:00.000,1.06824,1.06888,1.06801,1.0683,1783
2022-05-24 00:00:00.000,1.06827,1.06854,1.06663,1.06684,3637
2022-05-24 01:00:00.000,1.06687,1.06746,1.06657,1.06667,3731
2022-05-24 02:00:00.000,1.06669,1.06669,1.06601,1.06635,2897
2022-05-24 03:00:00.000,1.06636,1.06731,1.06636,1.0672,1642
2022-05-24 04:00:00.000,1.06718,1.06726,1.0662,1.06627,1805
2022-05-24 05:00:00.000,1.06625,1.06682,1.06616,1.06674,3108
2022-05-24 06:00:00.000,1.06675,1.06925,1.06649,1.06833,7874
2022-05-24 07:00:00.000,1.06834,1.07353,1.06834,1.073,20842
2022-05-24 08:00:00.000,1.073,1.07331,1.07001,1.07041,12754
2022-05-24 09:00:00.000,1.0704,1.07187,1.07036,1.07107,6852
2022-05-24 10:00:00.000,1.07107,1.07191,1.07041,1.07088,5729
2022-05-24 11:00:00.000,1.07091,1.07273,1.07014,1.07139,8389
2022-05-24 12:00:00.000,1.07139,1.07224,1.06949,1.07066,10205
2022-05-24 13:00:00.000,1.07066,1.07385,1.07033,1.07336,16186
2022-05-24 14:00:00.000,1.07334,1.07464,1.07199,1.07258,18367
2022-05-24 15:00:00.000,1.07258,1.07432,1.0721,1.07425,12111
2022-05-24 16:00:00.000,1.07422,1.0748,1.0728,1.07302,7721
2022-05-24 17:00:00.000,1.07301,1.07366,1.07256,1.07312,6898
2022-05-24 18:00:00.000,1.07314,1.07322,1.07215,1.07241,6546
2022-05-24 19:00:00.000,1.07242,1.07379,1.07238,1.07296,5835
2022-05-24 20:00:00.000,1.07297,1.07376,1.07297,1.07349,1461
2022-05-24 21:00:00.000,1.07312,1.07343,1.0723,1.07315,980
2022-05-24 22:00:00.000,1.07314,1.07383,1.07295,1.07374,1527
2022-05-24 23:00:00.000,1.07374,1.07381,1.07312,1.07321,1480
2022-05-25 00:00:00.000,1.07319,1.0736,1.07173,1.07222,3771
2022-05-25 01:00:00.000,1.07221,1.07227,1.07097,1.07113,5624
2022-05-25 02:00:00.000,1.07113,1.07196,1.07025,1.07056,6023
2022-05-25 03:00:00.000,1.07059,1.07144,1.07038,1.0713,2891
2022-05-25 04:00:00.000,1.07128,1.07135,1.07045,1.07048,2267
2022-05-25 05:00:00.000,1.07048,1.07085,1.07016,1.07072,3042
2022-05-25 06:00:00.000,1.0707,1.07072,1.06906,1.06969,8147
2022-05-25 07:00:00.000,1.06971,1.06991,1.06808,1.06835,11721
2022-05-25 08:00:00.000,1.06834,1.06855,1.06659,1.06692,10509
2022-05-25 09:00:00.000,1.06694,1.06786,1.06614,1.0675,7818
2022-05-25 10:00:00.000,1.06748,1.0677,1.06549,1.06649,6385
2022-05-25 11:00:00.000,1.06647,1.06733,1.06534,1.0659,10565
2022-05-25 12:00:00.000,1.06591,1.06646,1.0641,1.06502,11322
2022-05-25 13:00:00.000,1.06504,1.06718,1.0647,1.06668,9662
2022-05-25 14:00:00.000,1.06667,1.06866,1.06581,1.06776,13311
2022-05-25 15:00:00.000,1.06775,1.06817,1.06559,1.06562,7270
2022-05-25 16:00:00.000,1.06562,1.06634,1.0653,1.0654,4367
2022-05-25 17:00:00.000,1.06541,1.06743,1.06511,1.06694,5061
2022-05-25 18:00:00.000,1.06698,1.0689,1.06609,1.06874,23537
2022-05-25 19:00:00.000,1.06873,1.06938,1.06755,1.06764,6093
2022-05-25 20:00:00.000,1.06766,1.06802,1.06729,1.06789,2945
2022-05-25 21:00:00.000,1.06769,1.0682,1.06722,1.06786,5384
2022-05-25 22:00:00.000,1.06783,1.06951,1.06748,1.06893,3841
2022-05-25 23:00:00.000,1.06895,1.0694,1.06843,1.0686,1849
2022-05-26 00:00:00.000,1.06861,1.07057,1.06845,1.07036,6047
2022-05-26 01:00:00.000,1.07035,1.07049,1.06866,1.06872,5006
2022-05-26 02:00:00.000,1.06874,1.07014,1.06874,1.06965,3944
2022-05-26 03:00:00.000,1.06965,1.07017,1.06873,1.07007,3324
2022-05-26 04:00:00.000,1.0701,1.07019,1.06798,1.06817,3259
2022-05-26 05:00:00.000,1.06818,1.06829,1.06664,1.06668,4401
2022-05-26 06:00:00.000,1.06668,1.06789,1.06618,1.06747,7000
2022-05-26 07:00:00.000,1.06746,1.06952,1.06746,1.06881,8717
2022-05-26 08:00:00.000,1.0688,1.069,1.06769,1.06817,6182
2022-05-26 09:00:00.000,1.06817,1.07154,1.06786,1.07127,5346
2022-05-26 10:00:00.000,1.07127,1.07223,1.07069,1.07189,6780
2022-05-26 11:00:00.000,1.07188,1.07189,1.07014,1.07049,7797
2022-05-26 12:00:00.000,1.07048,1.07078,1.06884,1.06976,9623
2022-05-26 13:00:00.000,1.06976,1.07193,1.06915,1.07157,9537
2022-05-26 14:00:00.000,1.07159,1.07216,1.0704,1.07165,10740
2022-05-26 15:00:00.000,1.07165,1.07286,1.07116,1.07247,8004
2022-05-26 16:00:00.000,1.07248,1.07288,1.07045,1.07051,5289
2022-05-26 17:00:00.000,1.07051,1.07159,1.07012,1.07137,4873
2022-05-26 18:00:00.000,1.07135,1.07214,1.07122,1.07192,2961
2022-05-26 19:00:00.000,1.07193,1.07251,1.07169,1.07231,3381
2022-05-26 20:00:00.000,1.07231,1.07308,1.07226,1.07294,1722
2022-05-26 21:00:00.000,1.07207,1.07299,1.07198,1.0728,2929
2022-05-26 22:00:00.000,1.07279,1.0731,1.07265,1.07288,1562
2022-05-26 23:00:00.000,1.0729,1.07339,1.07286,1.07319,1514
2022-05-27 00:00:00.000,1.07318,1.07394,1.07299,1.07393,3597
2022-05-27 01:00:00.000,1.07391,1.07643,1.07333,1.07618,6378
2022-05-27 02:00:00.000,1.0762,1.0762,1.07504,1.07549,4023
2022-05-27 03:00:00.000,1.07551,1.0762,1.07532,1.07552,2874
2022-05-27 04:00:00.000,1.07551,1.07577,1.07528,1.07542,1918
2022-05-27 05:00:00.000,1.07541,1.07563,1.07429,1.07497,3018
2022-05-27 06:00:00.000,1.07496,1.07548,1.07374,1.07389,6296
2022-05-27 07:00:00.000,1.07388,1.07542,1.07325,1.0735,8045
2022-05-27 08:00:00.000,1.07352,1.07426,1.07249,1.07296,7630
2022-05-27 09:00:00.000,1.07294,1.07308,1.07147,1.0715,5911
2022-05-27 10:00:00.000,1.07152,1.07167,1.0696,1.06979,6490
2022-05-27 11:00:00.000,1.06977,1.07182,1.0697,1.07067,7862
2022-05-27 12:00:00.000,1.07068,1.07271,1.07065,1.07147,9543
2022-05-27 13:00:00.000,1.07148,1.07488,1.07089,1.07437,9088
2022-05-27 14:00:00.000,1.07437,1.07498,1.07093,1.07103,11530
2022-05-27 15:00:00.000,1.07104,1.07138,1.07006,1.07069,9089
2022-05-27 16:00:00.000,1.07069,1.07159,1.0703,1.07095,4064
2022-05-27 17:00:00.000,1.07094,1.07201,1.07055,1.07169,3666
2022-05-27 18:00:00.000,1.07169,1.07318,1.07154,1.07313,3730
2022-05-27 19:00:00.000,1.07315,1.07334,1.07275,1.07328,2828
2022-05-27 20:00:00.000,1.07328,1.07328,1.07268,1.0732,1324
2022-05-29 21:00:00.000,1.07325,1.07331,1.07237,1.07321,1147
2022-05-29 21:00:00.000,1.07325,1.07331,1.07237,1.07321,1147
