Datetime,Open_EURUSD,High_EURUSD,Low_EURUSD,Close_EURUSD,Volume_EURUSD
2024-07-22 08:00:00.000,1.08882,1.08935,1.08857,1.08889,4162
2024-07-22 09:00:00.000,1.08889,1.08962,1.08879,1.08927,2788
2024-07-22 10:00:00.000,1.08926,1.08938,1.08861,1.08901,3494
2024-07-22 11:00:00.000,1.08902,1.08921,1.08848,1.08864,3607
2024-07-22 12:00:00.000,1.08866,1.08895,1.08759,1.08788,5440
2024-07-22 13:00:00.000,1.08789,1.08871,1.08763,1.08813,5161
2024-07-22 14:00:00.000,1.08813,1.08865,1.08739,1.08853,5591
2024-07-22 15:00:00.000,1.08854,1.0887,1.08773,1.08807,5100
2024-07-22 16:00:00.000,1.08806,1.08876,1.08796,1.08871,3824
2024-07-22 17:00:00.000,1.08873,1.08925,1.08872,1.08911,3637
2024-07-22 18:00:00.000,1.08912,1.08912,1.08885,1.08903,2391
2024-07-22 19:00:00.000,1.08902,1.08902,1.08865,1.08879,2430
2024-07-22 20:00:00.000,1.0888,1.08922,1.0887,1.08915,1108
2024-07-22 21:00:00.000,1.08933,1.08933,1.08886,1.08922,792
2024-07-22 22:00:00.000,1.08913,1.08939,1.08913,1.08917,566
2024-07-22 23:00:00.000,1.08919,1.08925,1.08898,1.08898,1256
2024-07-23 00:00:00.000,1.08898,1.08934,1.08879,1.08906,2566
2024-07-23 01:00:00.000,1.08905,1.08949,1.08883,1.08896,3007
2024-07-23 02:00:00.000,1.08896,1.08946,1.08892,1.08929,1928
2024-07-23 03:00:00.000,1.08929,1.08976,1.08928,1.0895,1781
2024-07-23 04:00:00.000,1.08951,1.08957,1.08914,1.08916,2052
2024-07-23 05:00:00.000,1.08916,1.08921,1.0889,1.0891,1572
2024-07-23 06:00:00.000,1.08907,1.08912,1.08801,1.08858,3417
2024-07-23 07:00:00.000,1.08858,1.08895,1.08748,1.08771,5363
2024-07-23 08:00:00.000,1.0877,1.08833,1.08688,1.08786,4946
2024-07-23 09:00:00.000,1.08786,1.08792,1.08668,1.08682,3914
2024-07-23 10:00:00.000,1.08679,1.08698,1.08573,1.08624,3965
2024-07-23 11:00:00.000,1.0862,1.08692,1.08569,1.08578,3713
2024-07-23 12:00:00.000,1.08583,1.08643,1.08555,1.08568,4551
2024-07-23 13:00:00.000,1.08567,1.0857,1.08465,1.08499,5057
2024-07-23 14:00:00.000,1.085,1.08562,1.08447,1.08456,5450
2024-07-23 15:00:00.000,1.08455,1.08585,1.08455,1.08552,4450
2024-07-23 16:00:00.000,1.08553,1.08588,1.08526,1.08543,3698
2024-07-23 17:00:00.000,1.08541,1.08574,1.08514,1.08538,4033
2024-07-23 18:00:00.000,1.08538,1.08564,1.08521,1.08529,2583
